"module name","license","repository"
"quat-slerp@1.0.1","MIT","https://github.com/mattdesl/quat-slerp"
"querystring-es3@0.2.1","MIT","https://github.com/mike-spainhower/querystring"
"querystring@0.2.0","MIT","https://github.com/Gozala/querystring"
"querystring@0.2.1","MIT","https://github.com/Gozala/querystring"
"querystringify@2.2.0","MIT","https://github.com/unshiftio/querystringify"
"queue-microtask@1.2.3","MIT","https://github.com/feross/queue-microtask"
"quick-format-unescaped@4.0.4","MIT","https://github.com/davidmarkclements/quick-format"
"quick-lru@4.0.1","MIT","https://github.com/sindresorhus/quick-lru"
"quickselect@2.0.0","ISC",""
"quill-delta@3.6.3","MIT","https://github.com/quilljs/delta"
"quill@1.3.7","BSD-3-Clause","https://github.com/quilljs/quill"
"raf@3.4.1","MIT","https://github.com/chrisdickinson/raf"
"railroad-diagrams@1.0.0","CC0-1.0","https://github.com/tabatkins/railroad-diagrams"
"randexp@0.4.6","MIT","https://github.com/fent/randexp.js"
"randombytes@2.1.0","MIT","https://github.com/crypto-browserify/randombytes"
"randomfill@1.0.4","MIT","https://github.com/crypto-browserify/randomfill"
"range-parser@1.2.1","MIT","https://github.com/jshttp/range-parser"
"rat-vec@1.1.1","MIT","https://github.com/rat-nest/rat-vec"
"raw-body@2.4.0","MIT","https://github.com/stream-utils/raw-body"
"raw-body@2.4.1","MIT","https://github.com/stream-utils/raw-body"
"raw-body@2.5.1","MIT","https://github.com/stream-utils/raw-body"
"rc-pagination@3.1.9","MIT","https://github.com/react-component/pagination"
"rc@1.2.8","(BSD-2-Clause OR MIT OR Apache-2.0)","https://github.com/dominictarr/rc"
"react-app-polyfill@2.0.0","MIT","https://github.com/facebook/create-react-app"
"react-app-rewired@2.1.8","MIT","https://github.com/timarney/react-app-rewired"
"react-autosuggest@9.4.3","MIT","https://github.com/moroshko/react-autosuggest"
"react-autowhatever@10.2.1","MIT","https://github.com/moroshko/react-autowhatever"
"react-dev-utils@11.0.4","MIT","https://github.com/facebook/create-react-app"
"react-dom-factories@1.0.2","MIT","https://github.com/facebook/react"
"react-dom@16.12.0","MIT","https://github.com/facebook/react"
"react-dropzone-component@3.2.0","MIT","https://github.com/felixrieseberg/React-Dropzone"
"react-error-overlay@6.0.9","MIT","https://github.com/facebook/create-react-app"
"react-ga@3.3.0","Apache-2.0","https://github.com/react-ga/react-ga"
"react-is@16.13.1","MIT","https://github.com/facebook/react"
"react-is@17.0.2","MIT","https://github.com/facebook/react"
"react-pdf@4.1.0","MIT","https://github.com/wojtekmaj/react-pdf"
"react-plotly.js@2.5.1","MIT","https://github.com/plotly/react-plotly.js"
"react-quill@1.3.5","MIT","https://github.com/zenoamaro/react-quill"
"react-redux@7.2.4","MIT","https://github.com/reduxjs/react-redux"
"react-refresh@0.8.3","MIT","https://github.com/facebook/react"
"react-router-dom@5.2.1","MIT","https://github.com/ReactTraining/react-router"
"react-router@5.2.1","MIT","https://github.com/ReactTraining/react-router"
"react-scripts@4.0.3","MIT","https://github.com/facebook/create-react-app"
"react-test-renderer@16.14.0","MIT","https://github.com/facebook/react"
"react-text-mask@5.4.3","Unlicense","https://github.com/text-mask/text-mask"
"react-themeable@1.1.0","MIT","https://github.com/markdalgleish/react-themeable"
"react-transition-group@4.4.2","BSD-3-Clause","https://github.com/reactjs/react-transition-group"
"react@16.12.0","MIT","https://github.com/facebook/react"
"read-installed@4.0.3","ISC","https://github.com/isaacs/read-installed"
"read-package-json@2.1.2","ISC","https://github.com/npm/read-package-json"
"read-pkg-up@1.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg-up@3.0.0","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg-up@7.0.1","MIT","https://github.com/sindresorhus/read-pkg-up"
"read-pkg@1.1.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@3.0.0","MIT","https://github.com/sindresorhus/read-pkg"
"read-pkg@5.2.0","MIT","https://github.com/sindresorhus/read-pkg"
"readable-stream@1.0.34","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@1.1.14","MIT","https://github.com/isaacs/readable-stream"
"readable-stream@2.3.7","MIT","https://github.com/nodejs/readable-stream"
"readable-stream@3.6.0","MIT","https://github.com/nodejs/readable-stream"
"readdir-scoped-modules@1.1.0","ISC","https://github.com/npm/readdir-scoped-modules"
"readdirp@2.2.1","MIT","https://github.com/paulmillr/readdirp"
"readdirp@3.6.0","MIT","https://github.com/paulmillr/readdirp"
"recursive-readdir@2.2.2","MIT","https://github.com/jergason/recursive-readdir"
"redent@3.0.0","MIT","https://github.com/sindresorhus/redent"
"redis-commands@1.7.0","MIT","https://github.com/NodeRedis/redis-commands"
"redis-errors@1.2.0","MIT","https://github.com/NodeRedis/redis-errors"
"redis-parser@3.0.0","MIT","https://github.com/NodeRedis/node-redis-parser"
"redis-url-plus@1.0.0","MIT","https://github.com/rickyes/redis-url-plus"
"reduce-simplicial-complex@1.0.0","MIT","https://github.com/mikolalysenko/reduce-simplicial-complex"
"redux-devtools-extension@2.13.9","MIT","https://github.com/zalmoxisus/redux-devtools-extension"
"redux-form-material-ui@5.0.0-beta.3","MIT","https://github.com/erikras/redux-form-material-ui"
"redux-form@8.3.7","MIT","https://github.com/redux-form/redux-form"
"redux-thunk@2.3.0","MIT","https://github.com/reduxjs/redux-thunk"
"redux@4.1.0","MIT","https://github.com/reduxjs/redux"
"redux@4.1.1","MIT","https://github.com/reduxjs/redux"
"reflect.ownkeys@0.2.0","MIT","https://github.com/glenjamin/Reflect.ownKeys"
"regenerate-unicode-properties@10.0.1","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate-unicode-properties@8.2.0","MIT","https://github.com/mathiasbynens/regenerate-unicode-properties"
"regenerate@1.4.2","MIT","https://github.com/mathiasbynens/regenerate"
"regenerator-runtime@0.10.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.11.1","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-runtime"
"regenerator-runtime@0.13.9","MIT","https://github.com/facebook/regenerator/tree/master/packages/runtime"
"regenerator-transform@0.14.5","MIT","https://github.com/facebook/regenerator/tree/master/packages/regenerator-transform"
"regenerator-transform@0.15.0","MIT","https://github.com/facebook/regenerator/tree/master/packages/transform"
"regex-not@1.0.2","MIT","https://github.com/jonschlinkert/regex-not"
"regex-parser@2.2.11","MIT","https://github.com/IonicaBizau/regex-parser.js"
"regex-regex@1.0.0","MIT","https://github.com/kgryte/regex-regex"
"regexp.prototype.flags@1.3.1","MIT","https://github.com/es-shims/RegExp.prototype.flags"
"regexpp@3.2.0","MIT","https://github.com/mysticatea/regexpp"
"regexpu-core@4.7.1","MIT","https://github.com/mathiasbynens/regexpu-core"
"regexpu-core@5.0.1","MIT","https://github.com/mathiasbynens/regexpu-core"
"registry-auth-token@4.2.1","MIT","https://github.com/rexxars/registry-auth-token"
"registry-url@5.1.0","MIT","https://github.com/sindresorhus/registry-url"
"regjsgen@0.5.2","MIT","https://github.com/bnjmnt4n/regjsgen"
"regjsgen@0.6.0","MIT","https://github.com/bnjmnt4n/regjsgen"
"regjsparser@0.6.9","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"regjsparser@0.8.4","BSD-2-Clause","https://github.com/jviereck/regjsparser"
"regl-error2d@2.0.12","MIT","https://github.com/dy/regl-error2d"
"regl-line2d@3.1.2","MIT","https://github.com/dy/regl-line2d"
"regl-scatter2d@3.2.6","MIT","https://github.com/dy/regl-scatter2d"
"regl-scatter2d@3.2.8","MIT","https://github.com/dy/regl-scatter2d"
"regl-splom@1.0.14","MIT","https://github.com/gl-vis/regl-splom"
"regl@2.1.0","MIT","https://github.com/regl-project/regl"
"relateurl@0.2.7","MIT","https://github.com/stevenvachon/relateurl"
"remove-trailing-separator@1.1.0","ISC","https://github.com/darsain/remove-trailing-separator"
"renderkid@2.0.7","MIT","https://github.com/AriaMinaei/RenderKid"
"repeat-element@1.1.4","MIT","https://github.com/jonschlinkert/repeat-element"
"repeat-string@1.6.1","MIT","https://github.com/jonschlinkert/repeat-string"
"request-progress@2.0.1","MIT","https://github.com/IndigoUnited/node-request-progress"
"request-promise-core@1.1.4","ISC","https://github.com/request/promise-core"
"request-promise@4.2.6","ISC","https://github.com/request/request-promise"
"request@2.88.2","Apache-2.0","https://github.com/request/request"
"require-directory@2.1.1","MIT","https://github.com/troygoode/node-require-directory"
"require-from-string@2.0.2","MIT","https://github.com/floatdrop/require-from-string"
"require-main-filename@2.0.0","ISC","https://github.com/yargs/require-main-filename"
"requires-port@1.0.0","MIT","https://github.com/unshiftio/requires-port"
"resolve-cwd@2.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-cwd@3.0.0","MIT","https://github.com/sindresorhus/resolve-cwd"
"resolve-from@3.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@4.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-from@5.0.0","MIT","https://github.com/sindresorhus/resolve-from"
"resolve-pathname@3.0.0","MIT","https://github.com/mjackson/resolve-pathname"
"resolve-protobuf-schema@2.1.0","MIT","https://github.com/mafintosh/resolve-protobuf-schema"
"resolve-url-loader@3.1.4","MIT","https://github.com/bholloway/resolve-url-loader"
"resolve-url@0.2.1","MIT","https://github.com/lydell/resolve-url"
"resolve@0.6.3","MIT","https://github.com/substack/node-resolve"
"resolve@1.18.1","MIT","https://github.com/browserify/resolve"
"resolve@1.20.0","MIT","https://github.com/browserify/resolve"
"resolve@2.0.0-next.3","MIT","https://github.com/browserify/resolve"
"responselike@1.0.2","MIT","https://github.com/lukechilds/responselike"
"rest-facade@1.13.1","MIT","https://github.com/ngonzalvez/rest-facade"
"restore-cursor@2.0.0","MIT","https://github.com/sindresorhus/restore-cursor"
"restore-cursor@3.1.0","MIT","https://github.com/sindresorhus/restore-cursor"
"ret@0.1.15","MIT","https://github.com/fent/ret.js"
"retry-as-promised@5.0.0","MIT","https://github.com/mickhansen/retry-as-promised"
"retry@0.12.0","MIT","https://github.com/tim-kos/node-retry"
"retry@0.13.1","MIT","https://github.com/tim-kos/node-retry"
"reusify@1.0.4","MIT","https://github.com/mcollina/reusify"
"rework-visit@1.0.0","MIT",""
"rework@1.0.1","MIT*","https://github.com/reworkcss/rework"
"rfdc@1.3.0","MIT","https://github.com/davidmarkclements/rfdc"
"rgb-regex@1.0.1","MIT","https://github.com/regexps/rgb-regex"
"rgba-regex@1.0.0","MIT","https://github.com/johnotander/rgba-regex"
"right-now@1.0.0","MIT","https://github.com/hughsk/right-now"
"rimraf@2.6.2","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.6.3","ISC","https://github.com/isaacs/rimraf"
"rimraf@2.7.1","ISC","https://github.com/isaacs/rimraf"
"rimraf@3.0.2","ISC","https://github.com/isaacs/rimraf"
"ripemd160@2.0.2","MIT","https://github.com/crypto-browserify/ripemd160"
"robust-compress@1.0.0","MIT","https://github.com/mikolalysenko/robust-compress"
"robust-determinant@1.1.0","MIT","https://github.com/mikolalysenko/robust-determinant"
"robust-determinant@1.2.1","MIT","https://github.com/plotly/robust-determinant"
"robust-dot-product@1.0.0","MIT","https://github.com/mikolalysenko/robust-dot-product"
"robust-in-sphere@1.2.1","MIT","https://github.com/mikolalysenko/robust-in-sphere"
"robust-linear-solve@1.0.0","MIT","https://github.com/mikolalysenko/robust-linear-solve"
"robust-linear-solve@1.1.1","MIT","https://github.com/plotly/robust-linear-solve"
"robust-orientation@1.2.1","MIT","https://github.com/mikolalysenko/robust-orientation"
"robust-predicates@3.0.1","Unlicense","https://github.com/mourner/robust-predicates"
"robust-product@1.0.0","MIT","https://github.com/mikolalysenko/robust-product"
"robust-scale@1.0.2","MIT","https://github.com/mikolalysenko/robust-scale"
"robust-segment-intersect@1.0.1","MIT","https://github.com/mikolalysenko/robust-segment-intersect"
"robust-subtract@1.0.0","MIT","https://github.com/mikolalysenko/robust-subtract"
"robust-sum@1.0.0","MIT","https://github.com/mikolalysenko/robust-sum"
"rollup-plugin-babel@4.4.0","MIT","https://github.com/rollup/rollup-plugin-babel"
"rollup-plugin-terser@5.3.1","MIT","https://github.com/TrySound/rollup-plugin-terser"
"rollup-pluginutils@2.8.2","MIT","https://github.com/rollup/rollup-pluginutils"
"rollup@1.32.1","MIT","https://github.com/rollup/rollup"
"rst-selector-parser@2.2.3","BSD-3-Clause","https://github.com/aweary/rst-selector-parser"
"rsvp@4.8.5","MIT","https://github.com/tildeio/rsvp.js"
"run-async@2.4.1","MIT","https://github.com/SBoudrias/run-async"
"run-parallel@1.2.0","MIT","https://github.com/feross/run-parallel"
"run-queue@1.0.3","ISC","https://github.com/iarna/run-queue"
"rw@1.3.3","BSD-3-Clause","https://github.com/mbostock/rw"
"rxjs@6.6.7","Apache-2.0","https://github.com/reactivex/rxjs"
"rxjs@7.5.5","Apache-2.0","https://github.com/reactivex/rxjs"
"safe-buffer@5.1.2","MIT","https://github.com/feross/safe-buffer"
"safe-buffer@5.2.1","MIT","https://github.com/feross/safe-buffer"
"safe-regex@1.1.0","MIT","https://github.com/substack/safe-regex"
"safer-buffer@2.1.2","MIT","https://github.com/ChALkeR/safer-buffer"
"sane@4.1.0","MIT","https://github.com/amasad/sane"
"sanitize-html@2.6.1","MIT","https://github.com/apostrophecms/sanitize-html"
"sanitize.css@10.0.0","CC0-1.0","https://github.com/csstools/sanitize.css"
"sass-loader@10.2.0","MIT","https://github.com/webpack-contrib/sass-loader"
"sax@1.2.1","ISC","https://github.com/isaacs/sax-js"
"sax@1.2.4","ISC","https://github.com/isaacs/sax-js"
"saxes@5.0.1","ISC","https://github.com/lddubeau/saxes"
"scheduler@0.18.0","MIT","https://github.com/facebook/react"
"scheduler@0.19.1","MIT","https://github.com/facebook/react"
"schema-utils@0.4.7","MIT","https://github.com/webpack-contrib/schema-utils"
"schema-utils@1.0.0","MIT","https://github.com/webpack-contrib/schema-utils"
"schema-utils@2.7.1","MIT","https://github.com/webpack/schema-utils"
"schema-utils@3.1.1","MIT","https://github.com/webpack/schema-utils"
"seamless-immutable@7.1.4","BSD-3-Clause","https://github.com/rtfeldman/seamless-immutable"
"section-iterator@2.0.0","MIT","https://github.com/moroshko/section-iterator"
"secure-json-parse@2.4.0","BSD-3-Clause","https://github.com/fastify/secure-json-parse"
"seek-bzip@1.0.6","MIT","https://github.com/cscott/seek-bzip"
"select-hose@2.0.0","MIT","https://github.com/indutny/select-hose"
"selfsigned@1.10.11","MIT","https://github.com/jfromaniello/selfsigned"
"semver-diff@3.1.1","MIT","https://github.com/sindresorhus/semver-diff"
"semver@5.7.1","ISC","https://github.com/npm/node-semver"
"semver@6.3.0","ISC","https://github.com/npm/node-semver"
"semver@7.0.0","ISC","https://github.com/npm/node-semver"
"semver@7.3.2","ISC","https://github.com/npm/node-semver"
"semver@7.3.5","ISC","https://github.com/npm/node-semver"
"send@0.17.1","MIT","https://github.com/pillarjs/send"
"sentence-case@1.1.3","MIT","https://github.com/blakeembrey/sentence-case"
"sequelize-cli@6.3.0","MIT","https://github.com/sequelize/cli"
"sequelize-pool@7.1.0","MIT","https://github.com/sushantdhiman/sequelize-pool"
"sequelize@6.19.0","MIT","https://github.com/sequelize/sequelize"
"serialize-javascript@5.0.1","BSD-3-Clause","https://github.com/yahoo/serialize-javascript"
"serve-index@1.9.1","MIT","https://github.com/expressjs/serve-index"
"serve-static@1.14.1","MIT","https://github.com/expressjs/serve-static"
"set-blocking@2.0.0","ISC","https://github.com/yargs/set-blocking"
"set-cookie-parser@2.4.8","MIT","https://github.com/nfriedly/set-cookie-parser"
"set-value@4.1.0","MIT","https://github.com/jonschlinkert/set-value"
"setimmediate@1.0.5","MIT","https://github.com/YuzuJS/setImmediate"
"setprototypeof@1.1.0","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.1.1","ISC","https://github.com/wesleytodd/setprototypeof"
"setprototypeof@1.2.0","ISC","https://github.com/wesleytodd/setprototypeof"
"sha.js@2.4.11","(MIT AND BSD-3-Clause)","https://github.com/crypto-browserify/sha.js"
"shallow-clone@3.0.1","MIT","https://github.com/jonschlinkert/shallow-clone"
"shallow-copy@0.0.1","MIT","https://github.com/substack/shallow-copy"
"shallow-equal@1.2.1","MIT","https://github.com/moroshko/shallow-equal"
"shebang-command@1.2.0","MIT","https://github.com/kevva/shebang-command"
"shebang-command@2.0.0","MIT","https://github.com/kevva/shebang-command"
"shebang-regex@1.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shebang-regex@3.0.0","MIT","https://github.com/sindresorhus/shebang-regex"
"shell-quote@1.7.2","MIT","https://github.com/substack/node-shell-quote"
"shellwords@0.1.1","MIT","https://github.com/jimmycuadra/shellwords"
"side-channel@1.0.4","MIT","https://github.com/ljharb/side-channel"
"sigmund@1.0.1","ISC","https://github.com/isaacs/sigmund"
"signal-exit@3.0.3","ISC","https://github.com/tapjs/signal-exit"
"signal-exit@3.0.7","ISC","https://github.com/tapjs/signal-exit"
"signum@0.0.0","MIT","https://github.com/mikolalysenko/signum"
"signum@1.0.0","MIT","https://github.com/mikolalysenko/signum"
"simple-concat@1.0.1","MIT","https://github.com/feross/simple-concat"
"simple-get@4.0.1","MIT","https://github.com/feross/simple-get"
"simple-swizzle@0.2.2","MIT","https://github.com/qix-/node-simple-swizzle"
"simplicial-complex-boundary@1.0.1","MIT","https://github.com/mikolalysenko/simplicial-complex-boundary"
"simplicial-complex-contour@1.0.2","MIT","https://github.com/mikolalysenko/simplicial-complex-contour"
"simplicial-complex-contour@1.1.0","MIT","https://github.com/mikolalysenko/simplicial-complex-contour"
"simplicial-complex@0.3.3","MIT","https://github.com/mikolalysenko/simplicial-complex"
"simplicial-complex@1.0.0","MIT","https://github.com/mikolalysenko/simplicial-complex"
"simplify-planar-graph@2.0.1","MIT","https://github.com/mikolalysenko/simplify-planar-graph"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slab-decomposition@1.0.3","MIT","https://github.com/mikolalysenko/slab-decomposition"
"slash@2.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"slide@1.1.6","ISC","https://github.com/isaacs/slide-flow-control"
"smart-buffer@4.2.0","MIT","https://github.com/JoshGlazebrook/smart-buffer"
"snake-case@1.1.2","MIT","https://github.com/blakeembrey/snake-case"
"snapdragon-node@2.1.1","MIT","https://github.com/jonschlinkert/snapdragon-node"
"snapdragon-util@3.0.1","MIT","https://github.com/jonschlinkert/snapdragon-util"
"snapdragon@0.8.2","MIT","https://github.com/jonschlinkert/snapdragon"
"sockjs-client@1.5.2","MIT","https://github.com/sockjs/sockjs-client"
"sockjs@0.3.21","MIT","https://github.com/sockjs/sockjs-node"
"socks-proxy-agent@5.0.1","MIT","https://github.com/TooTallNate/node-socks-proxy-agent"
"socks@2.6.1","MIT","https://github.com/JoshGlazebrook/socks"
"sonic-boom@1.4.1","MIT","https://github.com/mcollina/sonic-boom"
"sonic-boom@2.7.0","MIT","https://github.com/pinojs/sonic-boom"
"sort-keys-length@1.0.1","MIT","https://github.com/kevva/sort-keys-length"
"sort-keys@1.1.2","MIT","https://github.com/sindresorhus/sort-keys"
"source-list-map@2.0.1","MIT","https://github.com/webpack/source-list-map"
"source-map-explorer@2.5.2","Apache-2.0","https://github.com/danvk/source-map-explorer"
"source-map-js@0.6.2","BSD-3-Clause","https://github.com/7rulnik/source-map"
"source-map-js@1.0.2","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-resolve@0.5.3","MIT","https://github.com/lydell/source-map-resolve"
"source-map-resolve@0.6.0","MIT","https://github.com/lydell/source-map-resolve"
"source-map-support@0.5.19","MIT","https://github.com/evanw/node-source-map-support"
"source-map-url@0.4.1","MIT","https://github.com/lydell/source-map-url"
"source-map@0.5.7","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.3","BSD-3-Clause","https://github.com/mozilla/source-map"
"sourcemap-codec@1.4.8","MIT","https://github.com/Rich-Harris/sourcemap-codec"
"spawn-command@0.0.2-1","MIT","https://github.com/mmalecki/spawn-command"
"spdx-compare@1.0.0","MIT","https://github.com/kemitchell/spdx-compare.js"
"spdx-correct@3.1.1","Apache-2.0","https://github.com/jslicense/spdx-correct.js"
"spdx-exceptions@2.3.0","CC-BY-3.0","https://github.com/kemitchell/spdx-exceptions.json"
"spdx-expression-parse@3.0.1","MIT","https://github.com/jslicense/spdx-expression-parse.js"
"spdx-license-ids@3.0.10","CC0-1.0","https://github.com/jslicense/spdx-license-ids"
"spdx-ranges@2.1.1","(MIT AND CC-BY-3.0)","https://github.com/kemitchell/spdx-ranges.js"
"spdx-satisfies@4.0.1","MIT","https://github.com/kemitchell/spdx-satisfies.js"
"spdy-transport@3.0.0","MIT","https://github.com/spdy-http2/spdy-transport"
"spdy@4.0.2","MIT","https://github.com/indutny/node-spdy"
"split-polygon@1.0.0","MIT","https://github.com/mikolalysenko/split-polygon"
"split-string@3.1.0","MIT","https://github.com/jonschlinkert/split-string"
"split2@3.2.2","ISC","https://github.com/mcollina/split2"
"split@0.3.3","MIT","https://github.com/dominictarr/split"
"split@1.0.1","MIT","https://github.com/dominictarr/split"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sprintf-js@1.1.2","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"sshpk@1.16.1","MIT","https://github.com/joyent/node-sshpk"
"ssri@8.0.1","ISC","https://github.com/npm/ssri"
"stable@0.1.8","MIT","https://github.com/Two-Screen/stable"
"stack-trace@0.0.10","MIT","https://github.com/felixge/node-stack-trace"
"stack-trace@0.0.9","MIT*","https://github.com/felixge/node-stack-trace"
"stack-utils@1.0.5","MIT","https://github.com/tapjs/stack-utils"
"stack-utils@2.0.3","MIT","https://github.com/tapjs/stack-utils"
"stackframe@1.2.0","MIT","https://github.com/stacktracejs/stackframe"
"standard-as-callback@2.1.0","MIT","https://github.com/luin/asCallback"
"standard-version@9.3.2","ISC","https://github.com/conventional-changelog/standard-version"
"static-eval@2.1.0","MIT","https://github.com/browserify/static-eval"
"static-extend@0.1.2","MIT","https://github.com/jonschlinkert/static-extend"
"statuses@1.5.0","MIT","https://github.com/jshttp/statuses"
"statuses@2.0.1","MIT","https://github.com/jshttp/statuses"
"stealthy-require@1.1.1","ISC","https://github.com/analog-nico/stealthy-require"
"stream-browserify@2.0.2","MIT","https://github.com/browserify/stream-browserify"
"stream-combiner@0.0.4","MIT","https://github.com/dominictarr/stream-combiner"
"stream-each@1.2.3","MIT","https://github.com/mafintosh/stream-each"
"stream-http@2.8.3","MIT","https://github.com/jhiesey/stream-http"
"stream-parser@0.3.1","MIT","https://github.com/TooTallNate/node-stream-parser"
"stream-shift@1.0.1","MIT","https://github.com/mafintosh/stream-shift"
"streamsearch@0.1.2","MIT","https://github.com/mscdex/streamsearch"
"strict-event-emitter@0.2.0","MIT","https://github.com/open-draft/strict-event-emitter"
"string-length@4.0.2","MIT","https://github.com/sindresorhus/string-length"
"string-natural-compare@3.0.1","MIT","https://github.com/nwoltman/string-natural-compare"
"string-split-by@1.0.0","MIT","https://github.com/dy/string-split-by"
"string-to-arraybuffer@1.0.2","MIT","https://github.com/dy/string-to-arraybuffer"
"string-width@2.1.1","MIT","https://github.com/sindresorhus/string-width"
"string-width@3.1.0","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.2","MIT","https://github.com/sindresorhus/string-width"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string.prototype.matchall@4.0.5","MIT","https://github.com/es-shims/String.prototype.matchAll"
"string.prototype.padend@3.1.2","MIT","https://github.com/es-shims/String.prototype.padEnd"
"string.prototype.trim@1.2.4","MIT","https://github.com/es-shims/String.prototype.trim"
"string.prototype.trimend@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimEnd"
"string.prototype.trimstart@1.0.4","MIT","https://github.com/es-shims/String.prototype.trimStart"
"string_decoder@0.10.31","MIT","https://github.com/rvagg/string_decoder"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"stringify-object@3.3.0","BSD-2-Clause","https://github.com/yeoman/stringify-object"
"stringify-package@1.0.1","ISC","https://github.com/npm/stringify-package"
"strip-ansi@3.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@4.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@5.2.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.0","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-bom@2.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@3.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-bom@4.0.0","MIT","https://github.com/sindresorhus/strip-bom"
"strip-comments@1.0.2","MIT","https://github.com/jonschlinkert/strip-comments"
"strip-dirs@2.1.0","MIT","https://github.com/shinnn/node-strip-dirs"
"strip-eof@1.0.0","MIT","https://github.com/sindresorhus/strip-eof"
"strip-final-newline@2.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-indent@3.0.0","MIT","https://github.com/sindresorhus/strip-indent"
"strip-json-comments@2.0.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-outer@1.0.1","MIT","https://github.com/sindresorhus/strip-outer"
"striptags@3.2.0","MIT","https://github.com/ericnorris/striptags"
"strongly-connected-components@1.0.1","MIT","https://github.com/mikolalysenko/strongly-connected-components"
"style-loader@1.3.0","MIT","https://github.com/webpack-contrib/style-loader"
"stylehacks@4.0.3","MIT","https://github.com/cssnano/cssnano"
"sumchecker@2.0.2","Apache-2.0","https://github.com/malept/sumchecker"
"superagent-proxy@3.0.0","MIT","https://github.com/TooTallNate/superagent-proxy"
"superagent@5.3.1","MIT","https://github.com/visionmedia/superagent"
"superagent@6.1.0","MIT","https://github.com/visionmedia/superagent"
"supercluster@7.1.3","ISC","https://github.com/mapbox/supercluster"
"superscript-text@1.0.0","MIT","https://github.com/mikolalysenko/superscript-text"
"supertest@6.1.6","MIT","https://github.com/visionmedia/supertest"
"supports-color@2.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@5.5.0","MIT","https://github.com/chalk/supports-color"
"supports-color@6.0.0","MIT","https://github.com/chalk/supports-color"
"supports-color@6.1.0","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-color@8.1.1","MIT","https://github.com/chalk/supports-color"
"supports-hyperlinks@2.2.0","MIT","https://github.com/jamestalmage/supports-hyperlinks"
"surface-nets@1.0.2","MIT","https://github.com/mikolalysenko/surface-nets"
"surface-nets@1.1.1","MIT","https://github.com/plotly/surface-nets"
"svg-arc-to-cubic-bezier@3.2.0","ISC","https://github.com/colinmeinke/svg-arc-to-cubic-bezier"
"svg-parser@2.0.4","MIT","https://github.com/Rich-Harris/svg-parser"
"svg-path-bounds@1.0.2","MIT","https://github.com/dfcreative/svg-path-bounds"
"svg-path-sdf@1.1.3","MIT","https://github.com/dy/svg-path-sdf"
"svgo@1.3.2","MIT","https://github.com/svg/svgo"
"swap-case@1.1.2","MIT","https://github.com/blakeembrey/swap-case"
"symbol-tree@3.2.4","MIT","https://github.com/jsdom/js-symbol-tree"
"table@6.7.1","BSD-3-Clause","https://github.com/gajus/table"
"tapable@1.1.3","MIT","https://github.com/webpack/tapable"
